phase,epoch,train_loss,train_acc,test_loss,test_acc
dense_training,1,4.0885,6.33,3.8299,8.47
dense_training,2,3.6490,12.55,3.5728,14.50
dense_training,3,3.3067,18.78,3.2421,21.34
dense_training,4,3.0069,24.18,2.9988,25.21
dense_training,5,2.7137,29.84,3.0647,27.67
dense_training,6,2.4736,34.77,2.5755,33.83
dense_training,7,2.3179,38.18,2.4761,36.27
dense_training,8,2.1850,40.79,2.4982,35.44
dense_training,9,2.0899,43.20,2.3141,40.16
dense_training,10,2.0077,45.05,2.3634,39.63
dense_training,11,1.9556,46.26,2.2068,41.82
dense_training,12,1.9070,47.50,2.4498,39.31
dense_training,13,1.8735,48.18,2.1588,44.36
dense_training,14,1.8364,48.98,2.2381,42.70
dense_training,15,1.8159,49.58,2.0837,44.30
dense_training,16,1.7948,50.10,2.2319,42.48
dense_training,17,1.7644,50.98,2.1479,44.41
dense_training,18,1.7480,51.37,2.1121,43.97
dense_training,19,1.7307,51.69,2.2129,44.42
dense_training,20,1.7212,51.91,2.2167,42.70
dense_training,21,1.7085,52.33,2.8179,35.79
dense_training,22,1.6998,52.64,2.0347,46.19
dense_training,23,1.6834,52.81,2.0758,45.90
dense_training,24,1.6804,52.82,1.9382,48.10
dense_training,25,1.6684,53.44,2.1475,44.99
dense_training,26,1.6539,53.68,2.0469,46.28
dense_training,27,1.6471,53.57,2.0039,46.63
dense_training,28,1.6394,54.04,2.0786,45.59
dense_training,29,1.6393,54.06,1.9308,49.16
dense_training,30,1.6342,54.11,2.0617,46.23
dense_training,31,1.6200,54.46,1.9716,47.19
dense_training,32,1.6101,54.75,2.1369,45.01
dense_training,33,1.6116,54.75,2.2396,44.40
dense_training,34,1.6049,54.92,2.0915,45.26
dense_training,35,1.6007,54.84,2.0757,46.07
dense_training,36,1.5972,54.88,2.0030,47.63
dense_training,37,1.5927,55.36,2.1896,44.03
dense_training,38,1.5838,55.38,1.9506,48.49
dense_training,39,1.5822,55.52,2.2593,42.72
dense_training,40,1.5808,55.68,2.0225,47.09
dense_training,41,1.5686,55.75,2.3771,42.06
dense_training,42,1.5693,55.75,2.0512,47.14
dense_training,43,1.5804,55.53,1.9175,49.12
dense_training,44,1.5546,56.08,2.3260,43.04
dense_training,45,1.5565,56.22,2.0865,46.31
dense_training,46,1.5617,56.09,1.9004,48.59
dense_training,47,1.5592,55.83,2.0747,46.74
dense_training,48,1.5501,56.61,2.1413,46.32
dense_training,49,1.5575,56.11,2.1708,44.02
dense_training,50,1.5481,56.48,1.9927,48.87
dense_training,51,1.5469,56.38,2.1747,45.89
dense_training,52,1.5458,56.29,1.9256,49.30
dense_training,53,1.5327,57.02,2.0648,45.55
dense_training,54,1.5490,56.34,2.0347,47.20
dense_training,55,1.5465,56.47,2.2868,43.03
dense_training,56,1.5311,56.75,2.6790,39.55
dense_training,57,1.5389,56.59,2.3800,41.41
dense_training,58,1.5398,56.61,1.9966,46.42
dense_training,59,1.5297,56.69,2.1655,45.93
dense_training,60,1.5310,57.01,2.1086,46.34
dense_training,61,1.5259,57.12,2.0789,47.92
dense_training,62,1.5216,57.18,2.2621,43.36
dense_training,63,1.5276,56.79,2.1008,46.27
dense_training,64,1.5284,56.86,1.8387,50.98
dense_training,65,1.5210,57.10,1.9278,49.16
dense_training,66,1.5229,56.97,2.1657,45.39
dense_training,67,1.5157,57.02,2.1631,44.68
dense_training,68,1.5194,57.18,2.3999,43.12
dense_training,69,1.5166,57.01,2.0255,47.44
dense_training,70,1.5224,56.81,1.9559,48.12
dense_training,71,1.5159,57.24,2.1641,43.15
dense_training,72,1.5087,57.32,2.1886,47.01
dense_training,73,1.5188,57.24,1.8789,50.08
dense_training,74,1.5053,57.77,2.3539,43.94
dense_training,75,1.5204,57.04,1.8532,51.13
dense_training,76,1.5082,57.28,2.1142,46.22
dense_training,77,1.5123,57.08,2.1299,47.24
dense_training,78,1.5068,57.56,1.9972,47.08
dense_training,79,1.5131,57.58,1.9913,48.13
dense_training,80,1.5037,57.52,2.2878,43.49
dense_training,81,1.1407,67.44,1.2520,64.16
dense_training,82,1.0193,70.61,1.2256,65.14
dense_training,83,0.9706,71.95,1.2121,65.77
dense_training,84,0.9475,72.50,1.2016,65.62
dense_training,85,0.9239,73.08,1.2030,66.03
dense_training,86,0.9012,73.82,1.2263,65.44
dense_training,87,0.8908,74.18,1.2036,65.74
dense_training,88,0.8749,74.31,1.2084,65.88
dense_training,89,0.8625,74.80,1.2004,66.19
dense_training,90,0.8499,74.90,1.2044,65.73
dense_training,91,0.8482,74.94,1.2254,65.95
dense_training,92,0.8340,75.27,1.2509,65.28
dense_training,93,0.8256,75.53,1.2297,65.12
dense_training,94,0.8139,76.02,1.2697,65.06
dense_training,95,0.8145,75.81,1.2504,65.12
dense_training,96,0.8069,75.96,1.2681,65.10
dense_training,97,0.8053,76.06,1.2620,65.38
dense_training,98,0.7954,76.47,1.3021,64.40
dense_training,99,0.7963,76.44,1.2533,65.38
dense_training,100,0.7933,76.32,1.3076,64.31
dense_training,101,0.7931,76.32,1.2978,64.44
dense_training,102,0.7843,76.59,1.3063,64.45
dense_training,103,0.7836,76.63,1.3190,64.38
dense_training,104,0.7912,76.32,1.3914,62.48
dense_training,105,0.7799,76.76,1.3530,62.20
dense_training,106,0.7834,76.59,1.3309,63.84
dense_training,107,0.7755,76.91,1.4085,62.54
dense_training,108,0.7808,76.63,1.3328,64.58
dense_training,109,0.7801,76.56,1.3529,63.63
dense_training,110,0.7789,76.60,1.3220,64.31
dense_training,111,0.7748,76.92,1.3107,64.21
dense_training,112,0.7698,77.00,1.2798,64.90
dense_training,113,0.7713,76.97,1.3031,64.59
dense_training,114,0.7705,76.99,1.3745,63.24
dense_training,115,0.7784,76.85,1.3091,64.56
dense_training,116,0.7748,76.92,1.3276,64.20
dense_training,117,0.7712,76.93,1.3470,64.05
dense_training,118,0.7664,76.98,1.3578,62.74
dense_training,119,0.7680,77.07,1.3340,63.73
dense_training,120,0.7709,76.87,1.3639,63.65
dense_training,121,0.6382,81.15,1.1721,67.38
dense_training,122,0.5906,82.90,1.1621,67.59
dense_training,123,0.5740,83.45,1.1674,67.60
dense_training,124,0.5685,83.59,1.1618,68.22
dense_training,125,0.5580,83.98,1.1679,67.90
dense_training,126,0.5541,84.02,1.1710,67.98
dense_training,127,0.5475,84.38,1.1755,68.10
dense_training,128,0.5429,84.48,1.1722,67.85
dense_training,129,0.5383,84.56,1.1717,68.20
dense_training,130,0.5337,84.73,1.1756,67.90
dense_training,131,0.5330,84.67,1.1788,68.05
dense_training,132,0.5282,84.80,1.1794,68.27
dense_training,133,0.5235,85.12,1.1743,68.13
dense_training,134,0.5232,84.93,1.1849,67.90
dense_training,135,0.5193,85.25,1.1868,67.82
dense_training,136,0.5174,85.33,1.1810,67.73
dense_training,137,0.5133,85.21,1.1899,67.79
dense_training,138,0.5135,85.33,1.1854,67.72
dense_training,139,0.5099,85.22,1.1944,67.52
dense_training,140,0.5085,85.33,1.1912,67.51
dense_training,141,0.5020,85.67,1.1942,67.88
dense_training,142,0.4987,85.92,1.1984,67.64
dense_training,143,0.5027,85.72,1.1936,67.93
dense_training,144,0.4979,85.82,1.2003,67.74
dense_training,145,0.4977,85.66,1.1949,67.78
dense_training,146,0.4978,85.79,1.1996,67.72
dense_training,147,0.4958,85.84,1.2065,67.45
dense_training,148,0.4934,85.78,1.1979,67.62
dense_training,149,0.4912,86.03,1.2038,67.79
dense_training,150,0.4904,85.90,1.1981,67.72
dense_training,151,0.4883,86.00,1.2033,67.47
dense_training,152,0.4832,86.39,1.2039,67.67
dense_training,153,0.4856,86.09,1.2116,67.20
dense_training,154,0.4841,86.26,1.2108,67.68
dense_training,155,0.4823,86.05,1.2156,67.60
dense_training,156,0.4824,86.20,1.2244,67.62
dense_training,157,0.4814,86.24,1.2129,67.65
dense_training,158,0.4737,86.48,1.2192,67.60
dense_training,159,0.4712,86.62,1.2257,67.59
dense_training,160,0.4720,86.66,1.2156,67.88
